,UMAP1,UMAP2,UMAP3,cluster_label,Planet
630,10.72637,11.615288,3.4132717,0,HD 34445 c
631,10.879329,11.670066,3.311231,0,HD 34445 d
632,10.144485,10.183704,3.3002725,0,HD 34445 e
633,10.083318,4.6861963,5.940679,0,HD 34445 f
634,8.246571,3.4700973,6.3571253,4,HD 34445 g
635,10.933628,0.72730756,6.6776686,0,HD 360 b
636,7.1692815,5.371015,2.8084867,4,HD 3651 b
637,7.1669602,5.382949,2.8051515,4,HD 3651 b
638,7.2530856,5.225394,2.798492,4,HD 37605 b
639,7.2557335,5.2247787,2.7893846,4,HD 37605 b
640,7.1740603,5.294698,2.8517573,4,HD 37605 b
641,9.394309,4.219591,6.18851,0,HD 37605 c
642,9.379282,4.22876,6.211863,0,HD 37605 c
643,8.902198,8.150076,3.3142233,0,HD 38529 b
644,8.90492,8.137077,3.30793,0,HD 38529 b
645,9.157614,3.9946215,4.7552834,4,HD 38529 c
646,9.109951,3.9898574,4.711613,4,HD 38529 c
647,11.3183565,3.0940025,7.071876,0,HD 38801 b
648,11.252182,3.1608107,6.8596573,0,HD 38801 b
649,8.2359,4.085688,3.6561942,4,HD 39091 b
650,8.221801,4.096732,3.629846,4,HD 39091 b
651,6.5234714,9.50651,4.6337667,0,HD 40307 b
652,5.522013,10.157552,5.143842,0,HD 40307 c
653,5.5745244,10.1484995,5.119812,0,HD 40307 d
654,5.5780478,10.193089,5.131772,0,HD 40307 f
655,10.9050255,1.1233552,6.2753778,0,HD 40956 b
656,9.306087,7.0614796,3.300336,0,HD 40979 b
657,7.9669123,5.4155765,2.7640603,4,HD 4203 b
658,8.202762,3.4025855,6.1377296,4,HD 4203 c
659,8.818563,8.995156,3.7280223,0,HD 42618 b
660,11.760637,2.6528907,7.340638,0,HD 4313 b
661,7.72873,4.47362,3.037024,4,HD 43197 b
662,11.181238,10.121084,2.7320883,0,HD 43691 b
663,7.8861914,5.059426,2.7709656,4,HD 44219 b
664,7.9567018,4.2788515,3.2000587,4,HD 45350 b
665,8.324957,11.630779,5.1511726,0,HD 45364 b
666,8.418852,11.700954,5.1632195,0,HD 45364 c
667,7.153918,5.431633,2.7549639,4,HD 45652 b
668,11.816762,2.483629,6.983414,0,HD 4732 b
669,10.455089,2.2261872,6.36661,4,HD 4732 c
670,11.812571,2.3260272,7.4032893,0,HD 47366 b
671,11.735487,2.378229,7.40678,0,HD 47366 b
672,11.260998,2.4103026,7.0087643,0,HD 47366 c
673,11.000666,1.6978538,6.234432,4,HD 47366 c
674,10.9383135,-0.46204063,5.868208,3,HD 4760 b
675,10.087323,4.6163125,5.8665442,0,HD 48265 b
676,8.153258,7.2305856,3.1343644,0,HD 49674 b
677,8.787346,4.292176,3.9963331,4,HD 50554 b
678,8.782225,4.290577,3.9726253,4,HD 50554 b
679,8.813744,6.5810184,2.7391622,0,HD 52265 b
680,11.283035,9.85962,2.6902094,0,HD 5278 b
681,11.340534,9.938132,2.688798,0,HD 5278 c
682,11.355732,2.952192,7.1554656,0,HD 5319 b
683,11.343685,2.9551172,6.7596283,0,HD 5319 b
684,11.345825,2.9017196,7.171087,0,HD 5319 b
685,11.132531,2.615328,6.7836046,0,HD 5319 c
686,11.209347,2.4991717,6.614098,0,HD 5319 c
687,8.160136,4.078812,3.5833476,4,HD 55696 b
688,11.016827,0.6755526,7.0370817,0,HD 5583 b
689,11.17772,2.1879027,6.541703,0,HD 5608 b
690,8.03987,5.2335725,2.292351,4,HD 56414 b
691,11.080171,0.7401323,7.0906715,0,HD 5891 b
692,10.926425,-0.15372822,6.0374055,3,HD 60292 b
693,8.582918,3.4511771,4.871479,4,HD 62364 b
694,9.3812895,12.854858,4.9841843,0,HD 63433 b
695,9.408877,12.843612,4.9799504,0,HD 63433 c
696,11.708651,2.47069,7.0461044,0,HD 64121 b
697,8.558459,11.633149,5.091648,0,HD 65216 b
698,8.894667,11.896422,4.9084334,0,HD 65216 c
699,10.923611,0.20518374,6.205355,3,HD 66141 b
700,8.899231,4.1105204,4.5487933,4,HD 66428 b
701,9.555215,7.2852397,3.520776,0,HD 67087 b
702,8.155336,4.0555067,3.6008053,4,HD 67087 c
703,9.447548,4.233416,6.033659,0,HD 6718 b
704,10.040224,4.5914626,5.959094,0,HD 68402 b
705,10.820257,1.8065407,6.5179324,0,HD 69123 b
706,8.424695,8.729797,4.1233478,0,HD 7199 b
707,9.067863,3.637229,5.4558206,4,HD 72659 b
708,9.03218,3.6451871,5.4065957,4,HD 72659 b
709,8.113877,6.094039,2.6682289,4,HD 72892 b
710,9.134175,4.9522367,4.9910927,4,HD 73267 b
711,10.493774,3.325765,6.4825788,0,HD 73534 b
712,10.461261,3.3443851,6.4518423,0,HD 73534 b
713,7.834985,4.98717,2.5362947,4,HD 74156 b
714,7.76627,4.9260178,2.5828345,4,HD 74156 b
715,9.066112,4.001093,4.736935,4,HD 74156 c
716,9.057966,4.025263,4.7141333,4,HD 74156 c
717,7.959815,4.22237,3.242838,4,HD 7449 b
718,7.994273,4.2128167,3.2848957,4,HD 7449 b
719,9.985447,10.0196,3.3416924,0,HD 74698 b
720,9.077593,3.68081,5.4738665,4,HD 74698 c
721,11.810264,2.775298,6.722373,0,HD 75784 b
722,11.782672,2.7991557,6.726415,0,HD 75784 b
723,9.262514,3.3776586,5.470622,4,HD 75784 c
724,9.688663,7.5659094,3.7009447,0,HD 75898 b
725,10.39541,1.672911,5.706966,4,HD 76920 b
726,7.662418,10.684892,4.8459783,0,HD 77338 b
727,10.856834,0.89351255,6.268018,0,HD 79181 b
728,6.9653454,9.503309,4.531169,0,HD 7924 b
729,8.447792,4.1376333,3.8476067,4,HD 79498 b
730,7.7785525,4.447089,3.043234,4,HD 80606 b
731,10.996857,0.5444858,6.91962,0,HD 81688 b
732,10.928564,-0.47328737,5.8550987,3,HD 81817 b
733,11.570514,2.7238328,7.1915874,0,HD 82886 b
734,9.442791,7.321701,3.62399,0,HD 82943 b
735,9.396606,7.276935,3.5705385,0,HD 82943 b
736,9.445315,7.270299,3.601208,0,HD 82943 b
737,8.545356,6.2783694,2.8114486,4,HD 82943 c
738,8.431236,6.192481,2.6960843,4,HD 82943 c
739,8.639615,6.354069,2.8792431,4,HD 82943 c
740,8.398116,12.648033,5.398029,0,HD 83443 b
741,8.377878,12.647329,5.3847175,0,HD 83443 b
742,8.385478,12.656613,5.3986416,0,HD 83443 b
743,8.543912,3.39707,4.903382,4,HD 83443 c
744,9.288594,7.013635,3.320723,0,HD 8574 b
745,11.403302,11.634744,2.7837577,0,HD 86081 b
746,9.571212,4.3794255,5.7609525,0,HD 86226 b
747,9.854802,4.4336987,6.0204997,0,HD 86226 b
748,9.996737,11.263626,3.9267538,0,HD 86226 c
749,8.113175,4.0894027,3.5089197,4,HD 86264 b
750,8.137863,4.0869265,3.5452738,4,HD 8673 b
751,10.747362,1.6748787,6.606245,0,HD 86950 b
752,8.715814,4.115063,4.6859317,4,HD 87883 b
753,9.843268,9.781457,3.4642828,0,HD 88133 b
754,11.029533,11.957722,2.965134,0,HD 88133 b
755,9.390511,4.116733,6.094726,0,HD 89307 b
756,9.345951,4.422103,5.2336497,4,HD 89307 b
757,9.36209,4.4620247,5.231102,4,HD 89307 b
758,8.864469,8.247445,3.3958633,0,HD 89345 b
759,8.908139,8.326208,3.3981502,0,HD 89345 b
760,8.900963,8.288359,3.3957036,0,HD 89345 b
761,7.7924986,4.8487473,2.51558,4,HD 89744 b
762,9.9719925,4.6422906,5.8298955,0,HD 9174 b
763,8.896498,8.889574,3.5570574,0,HD 9446 b
764,10.176227,11.379959,3.821582,0,HD 9446 c
765,9.031249,4.0291677,4.66311,4,HD 94771 b
766,11.600608,2.3888133,6.7368402,0,HD 95089 b
767,10.923486,0.25724536,6.2204585,3,HD 95127 b
768,7.187045,9.378099,4.444836,0,HD 95338 b
769,11.776408,2.685083,7.3944535,0,HD 96063 b
770,10.937672,-0.35608003,5.92747,3,HD 96127 b
771,7.853905,4.642759,2.8398159,4,HD 96167 b
772,10.861973,1.6276753,6.0185127,4,HD 96992 b
773,6.923006,10.776727,5.107088,0,HD 97658 b
774,11.859354,2.6443596,6.9479804,0,HD 98219 b
775,8.550804,3.4095352,4.812125,4,HD 98649 b
776,9.121831,5.0580177,5.037703,0,HD 98736 b
777,10.885252,0.81019896,6.3831496,0,HD 99283 b
778,5.9662743,9.7888155,4.8903375,0,HD 99492 b
779,7.480604,7.349089,3.4603448,0,HD 99492 b
780,10.979681,1.8921269,6.0510406,4,HD 99706 b
781,11.058247,0.55769396,6.8910003,0,HIP 107773 b
782,10.817233,2.1867976,6.519462,4,HIP 114933 b
783,1.5133007,8.673562,4.0147157,1,HIP 12961 b
784,9.074415,9.521532,3.70191,0,HIP 14810 b
785,9.024541,9.441066,3.6969545,0,HIP 14810 b
786,8.058446,6.14057,2.7920747,4,HIP 14810 c
787,8.80772,9.166127,3.7866247,0,HIP 14810 c
788,9.277314,5.049353,5.127965,0,HIP 14810 d
789,7.079487,5.794999,2.8575578,4,HIP 5158 b
790,8.205237,3.4476936,6.2317014,4,HIP 5158 c
791,9.198286,4.266538,6.248899,0,HIP 54597 b
792,10.566878,2.4282079,6.5274153,4,HIP 56640 b
793,7.026535,9.586015,4.5756063,0,HIP 57274 b
794,7.009952,11.849977,5.6478877,0,HIP 57274 c
795,7.644491,7.2199287,3.3682933,0,HIP 57274 d
796,3.3873153,10.224559,5.4836683,0,HIP 65 A b
797,10.780007,1.6493382,6.663383,0,HIP 65891 b
798,10.286596,1.9185313,5.835992,4,HIP 67537 b
799,11.925126,2.317635,7.400064,0,HIP 67851 b
800,11.874291,2.4575312,7.004034,0,HIP 67851 b
801,11.928945,2.3522894,7.4611673,0,HIP 67851 b
802,10.583276,2.2780085,6.5002136,4,HIP 67851 c
803,10.731852,2.1230674,6.515566,4,HIP 67851 c
804,11.136731,2.5182154,7.0353127,0,HIP 74890 b
805,10.920662,1.9056818,5.9958477,4,HIP 75092 b
806,10.737409,1.860137,6.545832,0,HIP 8541 b
807,11.654164,2.8600924,6.990721,0,HIP 90988 b
808,9.101816,12.378362,4.8782344,0,HIP 91258 b
809,10.501856,1.8339534,5.787504,4,HIP 97233 b
810,9.367747,7.1919045,2.4146514,0,HR 858 b
811,10.287457,8.71632,2.6603413,0,HR 858 c
812,9.473549,7.342011,2.4833872,0,HR 858 d
813,8.095511,3.3345537,6.119673,2,HR 8799 c
814,11.09771,12.215414,3.2656853,0,K2-111 b
815,9.983927,12.951828,4.7390866,0,K2-113 b
816,5.9914484,10.2692,5.0852275,0,K2-114 b
817,11.331986,2.2981644,5.969925,0,K2-132 b
818,5.795056,9.672471,4.8448997,1,K2-136 b
819,2.9725745,9.83089,5.270082,1,K2-136 c
820,3.005208,9.760265,5.2155576,1,K2-136 d
821,9.198897,9.615711,3.7006059,0,K2-140 b
822,-0.20066199,8.493651,3.5494044,1,K2-146 b
823,-0.06087639,8.469861,3.492102,1,K2-146 c
824,8.531685,6.2515745,2.3999763,4,K2-167 b
825,6.9519067,11.07478,5.246778,0,K2-182 b
826,3.198062,10.060329,5.3968315,1,K2-199 b
827,3.1617565,10.024572,5.376972,1,K2-199 c
828,3.3019464,10.157541,5.443487,1,K2-216 b
829,9.482954,7.4375772,2.5381246,0,K2-232 b
830,9.319411,7.5069947,2.775982,0,K2-232 b
831,5.600685,12.158576,6.118302,0,K2-233 b
832,5.6340566,12.14558,6.1098146,0,K2-233 c
833,5.592055,12.138366,6.1271205,0,K2-233 d
834,11.68674,10.013207,2.523027,0,K2-237 b
835,11.0718975,12.445824,3.7505827,0,K2-24 b
836,11.081552,12.420489,3.7374907,0,K2-24 c
837,0.6490477,8.0444355,2.5339365,1,K2-25 b
838,8.694724,7.962625,3.339202,0,K2-261 b
839,8.835852,8.176727,3.374321,0,K2-261 b
840,7.5530715,9.989824,4.574835,0,K2-263 b
841,2.5837154,9.654875,5.2297397,1,K2-266 c
842,2.6124213,9.662013,5.2236834,1,K2-266 d
843,2.6304219,9.661462,5.214061,1,K2-266 e
844,1.7249817,9.315485,5.020866,1,K2-284 b
845,7.1265388,10.7278,5.03015,0,K2-29 b
846,8.9315195,12.760817,5.160716,0,K2-291 b
847,1.3835292,8.792805,4.211,1,K2-3 b
848,1.0461116,9.242968,5.0869703,1,K2-3 c
849,1.3673176,8.855325,4.329066,1,K2-3 d
850,8.809388,11.565707,4.6571364,0,K2-30 b
851,9.248239,12.2486105,4.756576,0,K2-30 b
852,7.6564827,12.555103,5.768308,0,K2-30 b
853,7.538393,10.844785,4.98273,0,K2-329 b
854,0.9776547,9.387576,5.2873187,1,K2-33 b
855,12.398295,10.816743,2.311464,0,K2-34 b
856,11.538479,10.268565,2.5910544,0,K2-34 b
857,5.5159907,12.133895,6.1730356,0,K2-36 b
858,5.4984636,12.095117,6.157145,0,K2-36 c
859,8.878049,8.884578,3.5332837,0,K2-38 b
860,9.037892,9.13131,3.5535557,0,K2-38 c
861,1.0038255,8.65165,3.9590526,1,K2-89 b
862,12.839256,10.209265,1.5508659,0,KELT-1 b
863,11.110507,11.955012,2.9273689,0,KELT-11 b
864,12.397581,10.348537,1.6536043,0,KELT-12 b
865,11.200181,12.164295,3.2560508,0,KELT-14 b
866,11.717012,11.590732,2.720065,0,KELT-15 b
867,12.544955,10.744536,2.2620056,0,KELT-16 b
868,12.641483,9.927544,1.3445665,0,KELT-18 b
869,12.64638,9.148437,0.73261553,0,KELT-21 b
870,10.773792,12.620888,4.1653996,0,KELT-23 A b
871,12.071084,9.504378,1.6719276,0,KELT-24 b
872,12.754293,10.602126,1.984334,0,KELT-3 b
873,12.4701,10.748974,2.1280978,0,KELT-4 A b
874,9.699668,7.778614,2.5174901,0,KELT-6 b
875,12.656635,9.884222,1.3162173,0,KELT-7 b
876,12.614707,9.167329,0.76987356,0,KELT-9 b
877,8.629365,3.2482488,4.8932085,4,KIC 3526061 b
878,8.490685,11.448599,4.7524157,0,KOI-142 c
879,9.610948,7.525069,2.5011485,0,KOI-94 b
880,8.512934,6.1710706,2.3466825,4,KOI-94 c
881,12.246854,10.696101,2.3637085,0,KOI-94 d
882,12.289565,10.717315,2.400781,0,KOI-94 e
883,9.921047,12.974093,4.7837214,0,Kepler-10 b
884,10.06335,12.879218,4.665393,0,Kepler-10 c
885,10.123936,12.882129,4.630415,0,Kepler-10 c
886,8.423917,5.947191,2.1936312,4,Kepler-105 b
887,11.513338,12.289735,3.6246161,0,Kepler-130 c
888,1.0668979,9.35466,5.2468243,1,Kepler-138 b
889,1.127843,9.371702,5.260183,1,Kepler-138 c
890,1.0324366,9.324206,5.2954597,1,Kepler-138 d
891,1.4042928,8.772336,4.2333207,1,Kepler-138 e
892,9.206947,11.759411,4.5525274,0,Kepler-15 b
893,8.557275,6.2475944,2.6460605,4,Kepler-1514 b
894,9.260534,7.100275,2.5158794,0,Kepler-1514 c
895,9.25899,5.005568,5.018322,4,Kepler-1654 b
896,5.457224,12.097448,6.151611,0,Kepler-167 b
897,5.544465,12.082064,6.1198373,0,Kepler-167 b
898,5.524523,12.1106415,6.149628,0,Kepler-167 c
899,5.44446,12.054836,6.1015053,0,Kepler-167 c
900,5.5154357,12.105694,6.174497,0,Kepler-167 d
901,5.933909,9.835271,4.9033146,0,Kepler-167 d
902,9.338207,4.694869,6.221083,0,Kepler-167 e
903,8.874245,4.9647703,4.9014745,4,Kepler-167 e
904,10.689622,12.628381,4.2193875,0,Kepler-17 b
905,7.8579187,4.3494716,3.1175578,4,Kepler-1704 b
906,8.695013,5.934136,3.2353961,4,Kepler-1708 b
907,8.296422,12.608936,5.4866376,0,Kepler-18 b
908,8.264058,12.5843935,5.488715,0,Kepler-18 c
909,8.272185,12.594194,5.473427,0,Kepler-18 d
910,8.008827,6.0685825,2.7025928,4,Kepler-1928 b
911,7.904671,7.1033044,3.1786144,0,Kepler-20 b
912,7.907808,6.265253,2.823972,4,Kepler-20 c
913,7.2466664,5.3630657,2.768881,4,Kepler-20 d
914,12.436243,10.454791,1.7787435,0,Kepler-21 b
915,8.522926,11.72516,5.1196065,0,Kepler-22 b
916,0.5214656,8.705834,4.1794906,1,Kepler-296 e
917,0.48834485,8.639094,4.0438423,1,Kepler-296 f
918,11.574463,11.67187,2.3023746,0,Kepler-33 b
919,11.572598,11.671228,2.3128362,0,Kepler-33 c
920,11.570136,11.6691885,2.3304331,0,Kepler-33 d
921,11.603024,11.645834,2.2953784,0,Kepler-33 e
922,11.555291,11.682398,2.3459463,0,Kepler-33 f
923,9.428983,7.32928,3.61332,0,Kepler-34 b
924,8.976185,11.859021,4.8304167,0,Kepler-35 b
925,11.118144,11.320942,2.8633707,0,Kepler-36 b
926,11.1640415,11.407078,2.8301609,0,Kepler-36 c
927,11.396154,11.801678,2.8434427,0,Kepler-4 b
928,10.395227,8.829324,2.663812,0,Kepler-410 A b
929,5.6508946,12.115713,6.098081,0,Kepler-411 b
930,8.36314,11.566002,5.1562886,0,Kepler-421 b
931,7.619228,7.069926,3.2610629,0,Kepler-425 b
932,8.888646,9.048674,3.6055987,0,Kepler-426 b
933,7.792701,5.318714,2.565999,4,Kepler-427 b
934,7.140473,9.299801,4.4240685,0,Kepler-428 b
935,11.9813,9.587264,1.7390451,0,Kepler-433 b
936,10.282394,9.57365,3.031662,0,Kepler-434 b
937,12.022905,9.665484,1.741975,0,Kepler-435 b
938,6.0098133,9.6075115,4.766634,0,Kepler-436 b
939,3.1451437,10.006632,5.3547535,1,Kepler-437 b
940,0.91479003,9.244447,5.099066,1,Kepler-438 b
941,8.293302,11.7057705,5.21145,0,Kepler-439 b
942,1.4047227,8.171443,3.1176546,1,Kepler-440 b
943,2.5506113,9.490556,5.0232882,1,Kepler-441 b
944,2.6741254,9.651411,5.1830244,1,Kepler-442 b
945,5.5184264,9.7848835,4.947097,0,Kepler-443 b
946,7.281787,11.683051,5.485208,0,Kepler-46 b
947,7.2409563,12.023183,5.6938243,0,Kepler-46 b
948,7.3074102,11.94261,5.620292,0,Kepler-46 c
949,7.3001776,11.651869,5.4661846,0,Kepler-46 c
950,9.140431,11.997486,4.746067,0,Kepler-47 b
951,8.322906,6.1312056,2.946953,4,Kepler-47 c
952,12.442562,10.473563,1.8205127,0,Kepler-5 b
953,11.046289,12.082816,3.1378882,0,Kepler-6 b
954,11.320619,11.6146345,2.8064997,0,Kepler-60 b
955,11.166421,11.547863,2.883371,0,Kepler-60 c
956,11.275465,11.604556,2.8371418,0,Kepler-60 d
957,7.9054995,5.9979134,2.6871686,4,Kepler-63 b
958,11.19144,12.409202,3.6734505,0,Kepler-68 b
959,11.187136,12.4147415,3.6964102,0,Kepler-68 c
960,9.422952,7.306884,3.678156,0,Kepler-68 d
961,8.938213,9.219482,3.6485302,0,Kepler-69 b
962,8.837767,9.200223,3.7896712,0,Kepler-69 c
963,11.619788,11.607148,2.260039,0,Kepler-7 b
964,12.245159,10.738302,2.5650654,0,Kepler-79 b
965,12.113525,10.560225,2.5709953,0,Kepler-79 c
966,12.123914,10.637041,2.5697005,0,Kepler-79 d
967,12.203807,10.674691,2.525241,0,Kepler-79 e
968,12.4431095,10.723948,2.0395896,0,Kepler-8 b
969,9.126726,9.322,3.568828,0,Kepler-9 b
970,9.9087515,11.566547,4.114133,0,Kepler-9 b
971,9.296814,9.541169,3.5713403,0,Kepler-9 c
972,9.900522,11.561055,4.109915,0,Kepler-9 c
