,UMAP1,UMAP2,UMAP3,cluster_label,Planet
1013,1.7510123,6.604124,5.635747,4,TOI-1130 c
1014,-0.58770835,5.4273176,6.3597746,4,TOI-1201 b
1015,-1.970864,4.716672,5.889822,4,TOI-122 b
1016,-0.29592633,5.419143,5.22099,4,TOI-1231 b
1017,0.5329313,5.6133275,4.7832503,4,TOI-1235 b
1018,7.11599,8.20707,4.296049,1,TOI-125 b
1019,6.9991508,8.206562,4.408838,1,TOI-125 b
1020,7.007419,9.695771,5.419658,1,TOI-125 c
1021,7.0784025,9.773791,5.3905735,1,TOI-125 c
1022,7.0281034,8.390983,4.4920187,1,TOI-125 d
1023,1.5039219,6.467227,5.6256547,4,TOI-1260 b
1024,1.4788407,6.4522552,5.6243563,4,TOI-1260 b
1025,1.4934396,6.462785,5.628452,4,TOI-1260 c
1026,1.4799123,6.4511547,5.615371,4,TOI-1260 c
1027,1.5107126,6.476371,5.63416,4,TOI-1260 d
1028,-0.5440198,5.45683,6.325525,4,TOI-1266 b
1029,-0.5738868,5.4359713,6.339179,4,TOI-1266 c
1030,0.47859696,5.930496,5.903728,4,TOI-1278 b
1031,9.944164,11.753066,4.0412774,1,TOI-1296 b
1032,10.111263,11.759509,3.60403,1,TOI-1298 b
1033,7.2573037,10.010469,5.3514132,1,TOI-132 b
1034,10.433738,11.5886135,1.3850229,1,TOI-1333 b
1035,8.857457,11.530295,4.549047,1,TOI-1422 b
1036,10.942085,11.833503,0.25552964,1,TOI-1431 b
1037,-2.0975482,4.5937743,5.5200725,4,TOI-1452 b
1038,8.168926,11.568336,5.4287066,1,TOI-1478 b
1039,9.197718,7.193988,1.6454785,1,TOI-150.01
1040,7.1848583,11.246509,6.2839327,1,TOI-157 b
1041,10.703265,12.144683,2.7864919,1,TOI-1601 b
1042,10.568705,12.59405,1.2859784,1,TOI-163 b
1043,-0.25145313,5.21463,4.507935,4,TOI-1634 b
1044,-0.637598,5.4025683,6.34652,4,TOI-1634 b
1045,-0.6275935,5.4114647,6.3575587,4,TOI-1685 b
1046,9.797307,12.722786,3.749376,1,TOI-169 b
1047,0.22290169,5.5914617,5.05626,4,TOI-1695 b
1048,-2.0770028,4.607086,5.5476665,4,TOI-1696 b
1049,8.613783,6.13545,2.0247536,0,TOI-172 b
1050,0.8682263,6.086718,5.606916,4,TOI-1728 b
1051,0.79628843,6.0861573,5.776995,4,TOI-1759 b
1052,0.9434762,6.1674166,5.73581,4,TOI-1759 b
1053,2.6583428,7.384495,6.084668,1,TOI-1807 b
1054,6.535241,8.214195,4.7336597,1,TOI-181 b
1055,5.354917,8.189275,5.473947,1,TOI-1811 b
1056,9.174108,12.495536,4.9119697,1,TOI-1937 A b
1057,9.158436,7.059952,1.6104273,1,TOI-201 b
1058,8.6192665,5.91205,1.8437647,0,TOI-2025 b
1059,-1.1682693,4.740875,4.3265514,4,TOI-2096 b
1060,-1.6303788,4.665504,4.6138563,4,TOI-2096 c
1061,-1.9847119,4.694472,5.822989,4,TOI-2136 b
1062,-1.3700212,4.874292,4.9855585,4,TOI-2136 b
1063,-1.98134,4.7071004,5.852397,4,TOI-2136 b
1064,9.282766,7.424291,1.7164782,1,TOI-2145 b
1065,10.443418,11.631064,1.0673383,1,TOI-2152 A b
1066,9.799436,10.803372,2.049381,1,TOI-2154 b
1067,8.734656,5.834116,2.3115058,0,TOI-2180 b
1068,9.826801,12.849395,3.444856,1,TOI-2193 A b
1069,8.379561,12.075849,5.608365,1,TOI-2196 b
1070,6.465437,9.512284,5.8462367,1,TOI-2202 b
1071,6.4968743,9.415182,5.7204785,1,TOI-2202 c
1072,9.322444,7.8974667,1.725617,1,TOI-2207 b
1073,10.395297,12.563532,1.9063685,1,TOI-2236 b
1074,0.020291653,4.90193,3.6747687,4,TOI-2285 b
1075,6.6251388,10.723494,6.759332,1,TOI-2364 b
1076,-2.2704697,4.422989,4.7919235,4,TOI-237 b
1077,0.59497535,5.429436,4.298856,4,TOI-2406 b
1078,10.105984,12.020974,4.1572237,1,TOI-2421 b
1079,10.76014,11.68584,0.5128479,1,TOI-2497 b
1080,9.114032,12.436228,4.940669,1,TOI-251 b
1081,6.687062,8.1592865,4.624209,1,TOI-2525 b
1082,6.6824303,8.224938,4.652505,1,TOI-2525 c
1083,10.111328,12.015344,4.1555576,1,TOI-2567 b
1084,10.64015,12.275837,2.2293286,1,TOI-257 b
1085,9.187301,12.471437,4.895735,1,TOI-2570 b
1086,10.287536,12.099306,3.4536705,1,TOI-2583 A b
1087,10.322917,12.077559,3.858214,1,TOI-2587 A b
1088,-1.7689601,4.8392177,5.964921,4,TOI-270 b
1089,-1.0400162,5.184889,5.8525715,4,TOI-270 b
1090,-1.0317175,5.2071705,5.8762765,4,TOI-270 c
1091,-1.8069081,4.817795,5.9753327,4,TOI-270 c
1092,-1.0569738,5.1727276,5.854111,4,TOI-270 d
1093,-1.7640971,4.8473372,5.99916,4,TOI-270 d
1094,9.159481,12.478715,4.9245768,1,TOI-2796 b
1095,10.061378,12.629262,2.1252646,1,TOI-2803 A b
1096,9.556334,12.466857,4.5294604,1,TOI-2818 b
1097,9.811226,12.79085,3.610402,1,TOI-2842 b
1098,8.615183,12.228118,5.439367,1,TOI-2977 b
1099,10.229226,12.052056,3.9859219,1,TOI-3023 b
1100,-1.4901855,4.942422,5.815094,4,TOI-3235 b
1101,8.05866,11.882049,5.7514534,1,TOI-3331 A b
1102,8.234532,4.457593,1.6467962,0,TOI-3362 b
1103,10.029414,12.107683,4.218718,1,TOI-3364 b
1104,9.669397,12.553082,4.31716,1,TOI-3540 A b
1105,9.868361,12.761167,3.4824476,1,TOI-3688 A b
1106,6.4836636,10.688818,6.935317,1,TOI-3693 b
1107,0.57530975,5.673596,4.854695,4,TOI-3757 b
1108,10.064065,12.144884,4.128957,1,TOI-3807 b
1109,10.287052,12.027522,3.7191525,1,TOI-3819 b
1110,-0.3104013,4.674282,3.5300155,4,TOI-3884 b
1111,9.976894,12.180996,4.246353,1,TOI-3912 b
1112,10.289425,12.17083,3.3763463,1,TOI-3976 A b
1113,9.736685,13.022851,3.3144805,1,TOI-4087 b
1114,10.220266,12.541675,2.1212122,1,TOI-4137 b
1115,6.4843483,10.631935,6.882512,1,TOI-4145 A b
1116,8.436735,12.119625,5.599935,1,TOI-4463 A b
1117,7.748431,11.707117,5.944429,1,TOI-451 b
1118,7.807674,11.760119,5.897579,1,TOI-451 c
1119,7.777453,11.726756,5.926179,1,TOI-451 d
1120,9.139184,7.025759,1.5288154,1,TOI-4603 b
1121,10.091399,12.453949,3.0347815,1,TOI-4791 b
1122,9.167167,9.7606325,3.021129,1,TOI-481 b
1123,-1.2219002,5.0943947,5.9163547,4,TOI-5205 b
1124,0.25094172,5.821831,6.0002756,4,TOI-530 b
1125,0.73834676,6.0533333,5.794397,4,TOI-532 b
1126,-2.2606783,4.42367,4.7829113,4,TOI-540 b
1127,10.739542,12.158634,2.8780682,1,TOI-5542 b
1128,9.161374,7.047769,1.5486565,1,TOI-558 b
1129,9.136132,9.81105,2.8535838,1,TOI-559 b
1130,6.5544004,10.720281,6.897461,1,TOI-561 b
1131,6.624863,10.80156,6.8135552,1,TOI-561 b
1132,6.5755844,10.742511,6.846337,1,TOI-561 b
1133,6.945662,10.424017,6.1222434,1,TOI-561 c
1134,6.5556126,10.768479,6.885151,1,TOI-561 c
1135,8.44513,11.084177,4.7275915,1,TOI-564 b
1136,0.2515428,5.2742176,4.2414947,4,TOI-620 b
1137,9.857735,11.15899,2.1247373,1,TOI-628 b
1138,10.57117,11.798369,1.2677921,1,TOI-640 b
1139,-0.6730509,5.3750334,6.3291483,4,TOI-674 b
1140,-0.66577554,5.2669497,5.301751,4,TOI-700 b
1141,-0.6840779,5.288737,5.372147,4,TOI-700 b
1142,-0.9389954,5.2398844,5.858934,4,TOI-700 b
1143,-0.7184016,5.258484,5.366436,4,TOI-700 c
1144,-0.7167306,5.273547,5.423836,4,TOI-700 c
1145,-0.949455,5.2306128,5.82326,4,TOI-700 c
1146,-0.95967555,5.2009835,5.7813616,4,TOI-700 d
1147,-0.4927474,5.2221837,4.857782,4,TOI-700 d
1148,-0.9645358,5.217221,5.8394766,4,TOI-700 d
1149,-0.79452866,5.2533526,5.525723,4,TOI-700 e
1150,7.316854,5.336791,2.531573,0,TOI-712 b
1151,5.31283,8.0642395,5.349239,1,TOI-712 c
1152,5.2878766,8.070596,5.400826,1,TOI-712 d
1153,0.28343186,5.7394404,5.5768437,4,TOI-776 b
1154,0.28224468,5.7512746,5.6389384,4,TOI-776 c
1155,9.778217,10.716595,2.0528376,1,TOI-892 b
1156,7.9504175,11.428996,5.541484,1,TOI-905 b
1157,7.658005,6.612784,3.0668051,1,TOI-942 b
1158,5.696179,9.689221,7.7293363,1,TOI-942 b
1159,6.6615286,8.183688,4.63127,1,TOI-942 c
1160,5.708062,9.69816,7.7204323,1,TOI-942 c
1161,9.213526,9.879213,3.0837064,1,TOI-954 b
1162,-2.851899,4.154626,4.4027553,4,TRAPPIST-1 b
1163,-2.918859,4.12527,4.3663235,4,TRAPPIST-1 b
1164,-2.8501294,4.154932,4.401144,4,TRAPPIST-1 c
1165,-2.9113173,4.130385,4.372455,4,TRAPPIST-1 c
1166,-2.907098,4.1332083,4.3751383,4,TRAPPIST-1 d
1167,-2.9216328,4.1255984,4.365803,4,TRAPPIST-1 e
1168,-2.9578848,4.088218,4.3299346,4,TRAPPIST-1 f
1169,-2.9158883,4.1234665,4.3650327,4,TRAPPIST-1 g
1170,12.853215,0.20839584,3.0187578,1,TYC 0434-04538-1 b
1171,14.1009655,1.9828742,2.6946797,1,TYC 1422-614-1 b
1172,13.973993,2.1029932,2.8537228,1,TYC 1422-614-1 c
1173,0.15440826,5.5753646,5.36918,4,TYC 2187-512-1 b
1174,13.8827915,2.1641858,2.711955,1,TYC 3318-01333-1 b
1175,14.17315,1.9966886,2.702736,1,TYC 3667-1280-1 b
1176,12.184235,0.3783012,2.5538914,1,TYC 4282-00605-1 b
1177,-2.7155895,4.221602,4.4774013,4,Teegarden's Star b
1178,-2.7138717,4.2223034,4.480748,4,Teegarden's Star c
1179,9.128247,12.435798,4.8847404,1,TrES-2 b
1180,9.085862,12.322391,4.896149,1,TrES-2 b
1181,7.9539056,11.849984,5.818639,1,TrES-3 b
1182,10.594916,12.356588,1.9684731,1,TrES-4 b
1183,10.653418,12.319816,1.9153135,1,TrES-4 b
1184,6.9317403,9.173993,5.0852575,1,V1298 Tau b
1185,6.311789,9.992703,6.7085137,1,WASP-11 b
1186,5.634209,9.646171,7.8101053,1,WASP-11 b
1187,10.52249,12.635344,1.4538214,1,WASP-12 b
1188,10.507821,12.697517,1.3395092,1,WASP-121 b
1189,5.3461475,8.157162,5.4777746,1,WASP-132 b
1190,5.913426,8.210969,5.0978713,1,WASP-132 c
1191,8.442707,8.405565,3.23021,1,WASP-148 b
1192,8.485304,8.496771,3.2876918,1,WASP-148 c
1193,10.348454,12.679621,1.7972057,1,WASP-15 b
1194,9.242836,12.518012,4.852988,1,WASP-173 A b
1195,10.331907,12.81495,1.5715384,1,WASP-174 b
1196,10.927997,11.826611,0.28017277,1,WASP-178 b
1197,10.34395,12.812297,1.5197784,1,WASP-18 b
1198,8.277869,11.912093,5.5712194,1,WASP-19 b
1199,10.274618,12.814549,1.6348537,1,WASP-3 b
1200,9.07578,12.438855,4.9764767,1,WASP-37 b
1201,7.5446434,11.55241,6.0742598,1,WASP-4 b
1202,5.67328,9.620523,7.711619,1,WASP-53 b
1203,9.228566,3.4164066,2.8227963,0,WASP-53 c
1204,7.1931567,11.248376,6.2730527,1,WASP-64 b
1205,10.60179,12.130065,3.3008456,1,WASP-68 b
1206,10.629815,12.339964,1.8385968,1,WASP-72 b
1207,10.701641,12.237705,2.4743006,1,WASP-73 b
1208,8.012172,11.848862,5.769069,1,WASP-77 A b
1209,9.195254,10.836368,3.6295836,1,WASP-81 b
1210,-0.9960683,4.876417,4.3953266,4,Wolf 1061 b
1211,-1.2763805,4.850317,4.6416683,4,Wolf 1061 c
1212,-0.3174567,4.567757,3.3795817,4,Wolf 1061 d
1213,7.3173213,5.693855,2.68033,0,Wolf 503 b
1214,6.932986,10.8839245,6.418159,1,XO-2 N b
1215,9.1552515,7.104831,1.5604328,1,XO-3 b
1216,7.2705607,11.330138,6.2345347,1,XO-5 b
1217,-2.231148,4.401757,4.6418157,4,YZ Cet b
1218,-2.3780499,4.3652983,4.6636534,4,YZ Cet c
1219,-2.2506216,4.395388,4.6383834,4,YZ Cet d
1220,12.074501,-0.6566133,2.2755175,2,bet Cnc b
1221,10.406189,3.0919533,4.7107677,0,bet Pic b
1222,10.363064,3.0607417,4.696296,0,bet Pic b
1223,12.098484,-0.5887411,2.3142433,2,bet UMi b
1224,12.421114,0.5044704,2.8670938,1,eps Tau b
1225,12.278511,0.65439594,2.642193,1,gam Lib b
1226,12.548151,0.66737086,3.0025876,1,gam Lib c
1227,12.290729,0.6240608,2.653908,1,gam Psc b
1228,11.817338,1.5633094,2.6656082,0,iot Dra b
1229,10.247763,2.9866707,4.6076274,3,iot Dra c
1230,13.202457,2.265508,3.3961864,1,kap CrB b
1231,13.250928,2.3223953,3.4759471,1,kap CrB b
1232,12.57166,0.33772466,2.9081218,1,mu Leo b
1233,12.463647,0.38481578,2.8757157,1,nu Oph b
1234,12.438452,0.40279272,2.851336,1,nu Oph b
1235,12.426673,1.4958109,3.1979468,0,nu Oph c
1236,12.392781,1.497353,3.156289,0,nu Oph c
1237,12.57892,0.31611127,2.9289958,1,ome Ser b
1238,12.333726,0.6089317,2.6762092,1,omi CrB b
1239,12.494868,1.0424747,3.070633,0,omi UMa b
1240,9.759795,12.977609,3.3710208,1,pi Men c
1241,9.632676,11.562929,4.1428814,1,rho CrB c
1242,10.4427805,12.732985,1.3622198,1,tau Boo b
1243,10.332575,12.308042,2.2087762,1,ups And b
1244,9.585097,6.9999423,2.5112875,1,ups And c
1245,10.585119,4.4365306,3.220109,0,ups And d
1246,12.185551,0.8259565,2.5916874,0,ups Leo b
1247,12.821376,0.10508928,3.084434,1,xi Aql b
